Tweet,Polarity,Subjectivity
"RT @gadboit: @realZenelan @BallouxFrancois That's why it's better to finish the job and destroy the credibility of scientism completely, ho…",0.13333333333333333,0.3
@AlonsosLeftBoot @bobepidemiology I’m sure you know that about 2/3 of those so-called COVID hospitalisations are incidental admissions.,0.5,0.8888888888888888
"RT @mariusknulst: 1/2
Christine Anderson Exposes the Truth About COVID:It Had Nothing to Do With Public Health‼️

""The goal,ultimately,is t…",0.0,0.06666666666666667
RT @gbardithagoat: @wtfmeech @resagramx Now what Abt when Nicki called a darker Blk woman a Blk b on live when she got called out for the c…,0.13636363636363635,0.5
RT @ABridgen: That’s so nice of them. I am still not voting for the WHO pandemic treaty or the amendments to the IHR though.,0.6,1.0
RT @Szyzygy2: Osteoporosis in Covid is an MCAS phenomenon. This is already established. Let's don't reinvent the wheel because some numpty…,0.0,0.0
@AliotoJohn @DrKellyVictory You guys always put out the same information. VAERS is a SELF report system &amp; has been misused by anti-vaxxers motivated to try to discredit the COVID vaccine. CDC has other ways of verifying information when something spikes—Covid data has been corrupted for Miss information. https://t.co/BzduT7nrYp,-0.0625,0.25
RT @shaandelhite: The 40% commission govt took 75% commission on Covid supplies when people were struggling for life. Check out the rate ca…,0.0,0.0
@greatestptl @scarmosura I hope all of you lose a loved one due to covid lets see how you feel about people carelessly spreading the disease,0.024999999999999984,0.6916666666666668
"RT @TheChiefNerd: Aaron Siri on Texas AG's Ken Paxton's Investigation Into COVID Vaccine Manufacturers

""They used the claim that it was 's…",0.0,0.0
"RT @ChristyCeeCK: “The C.D.C. is shuffling Covid into the deck of infectious diseases that we’re satisfied living with,” Dr. Scarpino said.…",0.5,1.0
"RT @kevinnbass: New study:

👉COVID-19 vaccine significantly increases the risk of damage to the blood vessels in the eyes.

👉Risk continues…",0.2556818181818182,0.6647727272727273
"RT @brianstelter: Via reporter Brian Graves: ""Carlson also spoke of his belief that the government and the media— without naming specific o…",0.0,0.125
"RT @marcuschown: The only thing the Conservatives have DELIVERED, Mr Sunak, is poverty, misery, the destruction of our precious NHS, the hi…",0.25,1.0
RT @DrEricDing: 2) Folks- Dr Shah @nirav_uscdc is one of the BEST public health leaders in the world. He was aggressive early pandemic when…,0.3666666666666667,0.2222222222222222
RT @liz_churchill9: The Wickedest Witch of the West…CDC’s Rachelle Walensky…is RESIGNING. This wretched BITCH advised that children and pre…,0.0,0.0
WHO says COVID emergency is over. So what does that mean? https://t.co/erdMn1NLME,-0.3125,0.6875
RT @liz_churchill9: The Wickedest Witch of the West…CDC’s Rachelle Walensky…is RESIGNING. This wretched BITCH advised that children and pre…,0.0,0.0
"RT @VigilantFox: Pfizer Report 70: ""Covax Disease"" - The Harms of Autoimmunity Post-Injection

Autoimmunity cases reported to VAERS increas…",0.0,0.0
"@sagezza2 A three year pandemic.

BS.",0.0,0.0
"Remember that in October 2020, with COVID-19 vaccines two months out from FDA emergency use authorization, CDC director Walensky brazenly lied that “there is no evidence for lasting protective immunity to SARS-CoV-2 following natural infection”.
https://t.co/sClKFSMKlw",0.03333333333333333,0.16666666666666666
"RT @P_McCulloughMD: Capitulation coming in hard now with abject failure of public health measures: masking, social distancing, lock-downs,…",-0.14375000000000002,0.24374999999999997
RT @liz_churchill9: Did CDC’s Rachelle Walensky ever state why the CDC employees (including herself) did NOT have to take the ‘Covid Vaccin…,0.0,0.0
"RT @WHO: @DrTedros 🚨 BREAKING 🚨

""Yesterday, the Emergency Committee met for the 15th time and recommended to me that I declare an end to t…",0.0,0.0
RT @goddeketal: 🧵THREAD: Proof that masks worked during Covid. https://t.co/MY6YckRsOT,0.0,0.0
"RT @VigilantFox: Christine Anderson Exposes the Truth About COVID: It Had Nothing to Do With Public Health

""The goal, ultimately, is to tr…",0.0,0.5333333333333333
RT @FORTUNE4722: covid finally got me. ive a chronic autoimmune disease so im pretty scared. i m doing little arts to help me get food and…,0.020833333333333332,0.8333333333333334
"RT @yaneerbaryam: Opinion: California health care providers' retreat from COVID masking is shameful 

In what universe is it ethically appr…",0.2,0.6
RT @OldSaltCityAce: @goddeketal @IrishTea1 Just like this tape of Fauci in late February 2020 on the effectiveness of masks in stopping COV…,-0.3,0.6
@JoshWalkos I only know one person who was hospitalized positive w/covid. She had bacterial pneumonia. Marked as a Covid case of course. She had tested + a week prior so took to wearing her mask 24/7 (even during sleep) to prevent her kids from catching Covid.,0.18545454545454546,0.6090909090909091
"I told her how Mama June spent all of Honey Boo Boo’s money doing 3 ounces of blow a day and we caught up on the Kardashians!! 

We compare notes and have great fun I missed out on all those months I spent in isolation at the LTC facility during COVID lockdown!!",0.19687500000000002,0.28750000000000003
"@kevinnbass The fact is, laws will be created in the future to mandate shots.  The WHO controls pandemic response now.",0.0,0.125
"RT @P_McCulloughMD: Capitulation coming in hard now with abject failure of public health measures: masking, social distancing, lock-downs,…",-0.14375000000000002,0.24374999999999997
"RT @Michael59503746: So, @CDCDirector will soon be leaving her position. I’m sure you’ll be surprised to know I have some thoughts. Let’s s…",0.3,0.8944444444444444
RT @liz_churchill9: Did CDC’s Rachelle Walensky ever state why the CDC employees (including herself) did NOT have to take the ‘Covid Vaccin…,0.0,0.0
"RT @DrEliDavid: New Nature paper concludes that Covid vaccines significantly increase the risk of retinal vascular occlusion, the most comm…",0.3371212121212121,0.6098484848484849
"RT @RWMaloneMD: MEPs, Dr. Robert Malone &amp; Byram Bridle - press conference after the International Covid Summit III - YouTube https://t.co/L…",0.0,0.0
"So is COVID officially over? Three years, my dudes. I don't think it's ever going away, if I'm honest.",0.6,0.9
"RT @LauraMiers: *More than 1000 Americans are dying of Covid every week* 

And the CDC’s principal deputy director openly acknowledges Covi…",0.25,0.5
"RT @DrEliDavid: New Nature paper concludes that Covid vaccines significantly increase the risk of retinal vascular occlusion, the most comm…",0.3371212121212121,0.6098484848484849
"RT @RichestWizard: Biden admin corrupt jobs: 
-US ambassador to existing international groups
-junior advisor for Covid 

Trump 47 admin co…",-0.25,0.5
"@AnniePosting I mean I am basically still masking because I do not want to get COVID (or the flu, etc). That, I imagine, is the same reason most people are. The only difference between me and the majority of the masking population I encounter is that I wear an appropriate mask correctly.",0.1375,0.5625
"RT @wigglyyyworm: wanna share a guide that a collective of disabled organizers, including me, put together early pandemic. it provides clea…",-0.05,0.3
RT @liz_churchill9: The only reason why WEF/WHO/UN is abandoning the ‘Covid protocols’ is because they’re going to release the next Bioweap…,0.0,0.5
"RT @ChildrensHD: Dr. Meryl Nass: ""I DO NOT Intend to Ever Be Injected With a Vaccine Again""

""Because after COVID, I have come to understan…",0.0,0.0
"RT @CIDRAP: CDC details transitions in COVID-19 data reporting

Some data streams will end as the national public health emergency winds do…",0.0,0.06666666666666667
"RT @VigilantFox: Dr. Pierre Kory: ""We Have 43 Effective Therapies for COVID; You've Heard of Almost None of Them!""

Of the 43, the approved…",0.75,0.8
"“Before the pandemic, the number of outbound tourists from China in 2019 was about 155 million people and accounted for nearly one-fifth of the world's tourism expenditure.” https://t.co/P50ZcZQq0b via @ABCaustralia",0.1,0.4
"No way, no way, no way this kid just did that https://t.co/5A2l18uiOH",0.0,0.0
I’m convinced I have COVID but I’m going to do a test tomorrow coz the second I know I have it I won’t be able to sleep,0.25,0.3125
"@Roman_Baber The reality is no matter what measures were taken or no measures, people would be traumatized going through a pandemic. That’s why pandemics have always caused political and social upheaval. We’re not the first to go through this. Perspective is a great place to start.",0.27083333333333337,0.3125
@itskinseylovee Yesss!!! We’re finally returning!!! We hosted them annually before the pandemic. So the return is going to be epic! 12 PA programs are committed,0.0625,0.7
"RT @EpochTimes: “They made him think that it was a true vaccine when it’s not. It’s mRNA technology.”

@RealPNavarro revealed that former P…",0.175,0.325
"RT @tigresseleanor: Excess Deaths 2023 to 21st April

Registered Deaths
204,087

5 Year Average
190,140

Excess = 13,947  - Covid Deaths =…",-0.075,0.19999999999999998
Google is now psychic due to the sheer amount of data it processes and analyses (It knows more about you than you do!).  #coronavirus #blockchain,0.16666666666666666,0.5416666666666666
"RT @CNN: Covid-19 was the fourth leading cause of death in the US in 2022, according to provisional data from the CDC https://t.co/68yKJnr9…",0.0,0.0
"RT @ChildrensHD: Dr. Makary Scorches 'Pathetic' COVID Response: ""How About Firing Power for Incompetence?""

""Congress should avoid the fals…",-1.0,1.0
"RT @BallouxFrancois: It may be good for @sciam editors to reflect on how this sentence made it into their journal ...
""Placing randomized t…",0.7,0.6000000000000001
"@senko Problem 2000, climate change, covid.., keep on going to make stupids more addict.",0.5,0.5
RT @JimFergusonUK: Pfizer just lost in the UK Court case over misleading info about Covid vaccine safety. Great news. Well done to all thos…,0.8,0.75
@GregSankey your leadership through Covid was a train wreck. Please resign and return the money you stole from us. @Blain_Crain https://t.co/4YKRuvNygY,0.0,0.0
@POTUS This has been proven false so many times. You taking credit for jobs coming back after Dem run states and cities  reopened from the pandemic,0.033333333333333305,0.3666666666666667
"RT @MakisMD: Children injured by COVID-19 mRNA vaccines:

Pennsylvania - 8 year old Harper Gewin had a stroke and brain hemorrhaging 7 days…",0.1,0.2
@407MarisaL80 Same. I wasn't against vaccines before. My kids had all the recommended vaccines but after the COVID fiasco I wouldn't vaccinate them now.,0.0,0.125
"RT @Inquiry_Canada: Mr. Buckley's #Vancouver Day 1 opening remarks

Full statement: https://t.co/ipCriBpYi2

#Canada #COVID19 #NCI #TruthMa…",0.35,0.55
"pensavate fosse finita, vero? e invece no&lt;/eg&gt;
Disease experts warn White House of potential for omicron-like wave of illness https://t.co/4072TtMDFP",0.0,0.5
"Hi everyone, I am sorry to say that it looks like the reporting of Covid-19 data in Florida has come to an end. I will be turning off the bot for this account today. Hoping everyone continues to stay safe and healthy. -Zach",0.16666666666666666,0.6666666666666666
RT @NFSC_HAGnews: COVID Vaccines Double Heart Attack Risk Over 5-Year Period! https://t.co/RwHY2rDxSG,0.0,0.0
"World gov'ts propagated a false narrative in response to #Covid19, a totally treatable illness. Evidence to explain the Lies was suppressed. Early treatment was the way out but instead the SPIKE PROTEIN a TOXIN was forced on us.We will never quit fighting. https://t.co/HeZtH0cAbt",-0.15000000000000002,0.4625
RT @Charles83230639: Maybe the 🌐 World Health Organization has lost the fucking plot! #CovidIsNotOver 🤔https://t.co/eGmifqJQ5f,-0.75,0.8
@KimRigden What's Covid?,0.0,0.0
"Metaverse in real estate market research report 2023-2031 market research covers covid-19 impacts on the upstream, midstream and downstream industries also, this study offers detailed market estimates by emphasizing statistics on several as",0.17500000000000002,0.2625
@POTUS almost like thats what happens when we come out of a pandemic 🤡,0.0,0.0
"RT @DrEricDing: 2) “The potential for large indoor gatherings to fuel coronavirus infections remains high, as illustrated by about three do…",0.12476190476190475,0.6561904761904761
RT @LisaAMcCorkell: Please take our @patientled survey on reinfections so we can better understand the impact of COVID reinfections on heal…,0.5,0.5
"RT @stkirsch: Laura Jeffery, an embalmer in Ontario, Canada just told me that at one point after the COVID vax rollout she recalls 8 out of…",0.0,0.0
"RT @Saffiya_Khan1: The U.K. hasn’t been treating COVID19 as a public health emergency since June 2021, arguably it wasn’t before then, so t…",0.0,0.06666666666666667
"RT @WHO: @DrTedros ""If need be, I will not hesitate to convene another Emergency Committee should #COVID19 once again put our world in peri…",0.0,0.0
RT @goddeketal: 🧵THREAD: Proof that masks worked during Covid. https://t.co/MY6YckRsOT,0.0,0.0
"RT @LCHF_Matt: I highly recommend listening to @DrAseemMalhotra on @joerogan

3 hours of truth bombs about statins, Covid lies, Big Pharma…",0.08,0.31999999999999995
RT @nexta_tv: ❗️ The World Health Organization has cancelled the pandemic status of COVID-19 https://t.co/RQc0uhPxrS,0.0,0.0
"RT @Inquiry_Canada: Mr. Buckley's #Vancouver Day 1 opening remarks

Full statement: https://t.co/ipCriBpYi2

#Canada #COVID19 #NCI #TruthMa…",0.35,0.55
"@EzerRatchaga I don't think it'll be a flop at all and you can't get even count pandemic box office numbers . Also, Marvel isn't even that woke, only like 2 projects were borderline and woke is the most misused word ever.",0.25,0.75
"RT @EricTopol: Important to acknowledge, as the emergency status passes:
""There’s a roughly 20 percent chance during the next two years of…",0.10000000000000002,0.4666666666666666
RT @bengrbm: Great work by our @Olga_Lyu using #BERTs for TCR-antigen interactions in #COVID19 presented at #ATCR23 !!!  With @elhanati_yuv…,1.0,0.75
"@guypbenson @benshapiro Chicago is housing illegals in an $800 a night luxury hotel. Does anyone remember when covid made a lot of Americans homeless? They offered tent cities. How's this acceptable? I'm currently in the process of eviction. Very soon I will be homeless, but illegals are safe and secure",0.275,0.44999999999999996
RT @WHO: LIVE: Media briefing on #COVID19 and global health issues with @DrTedros https://t.co/eNfCX95RaG,0.06818181818181818,0.25
"RT @Bratt_world: Global covid 19 pandemic has officially ended friends 👏🏻 

let us not forget the Seniors who died from the lab made biowea…",0.0,0.0
"-flight canceled
- broke up with bf
- online learning (horrible management)
- final exams at school
- graduation outside and no afterparty
- jobless 
- getting covid at job
- jobless
and here i am https://t.co/MpH1gJJPZa",-0.3333333333333333,0.6833333333333332
"RT @redicetv: Flashback Friday: Covid Emergency Over, US Border Chaos, Serbia Disarmed, West Criminalizes Dissent

Henrik is joined by Ragi…",0.0,0.0
"@POTUS Buddy, I despise your predecessor, but even I'm not naive enough to not know how much covid affected this particular chart.",0.12916666666666665,0.5083333333333333
RT @williesband: This was the projected Fed debt before Trump's criminal negligence allowed the pandemic to kill 140K+ Americans &amp; crush th…,-0.4,0.55
"What pharma company is Rachelle Walenski going to work for?

CDC Director Rochelle Walensky Resigns Citing Waning Pandemic https://t.co/8fAYUadE4H via @BreitbartNews",0.0,0.0
RT @Fentuo_: Time for government to take out every single Covid related tax. We really taya for this country!  https://t.co/Azcx5EGBer,0.05952380952380953,0.2714285714285714
"When an organisation declares COVID is over I think about those still dying from it, still immunocompromised &amp; at risk from it and those like @thephysicsgirl with long COVID.

#CovidIsntOver #COVID19Pandemic #COVID19 #WearAMask 

https://t.co/CA0ld50aED",-0.05,0.4
RT @liz_churchill9: The Wickedest Witch of the West…CDC’s Rachelle Walensky…is RESIGNING. This wretched BITCH advised that children and pre…,0.0,0.0
"ok the battle isnt over yet and we gonna have to bring out the medical card for this bc they want me to attend my summer class in person every week day at 8:30am and with my illnesses being the way they are now, i just cant do that. my 2021 covid infection really worsened things",0.2333333333333333,0.2333333333333333
"RT @MinKittenPDNim: They've all got to be thinking it too...Enlistment, historically, has been the end of a lot of male idols peak populari…",0.0,0.05
"RT @MakisMD: Children injured by COVID-19 mRNA vaccines:

Pennsylvania - 8 year old Harper Gewin had a stroke and brain hemorrhaging 7 days…",0.1,0.2
"Disease experts warn White House of potential for omicron-like wave of illness - The Washington Post &lt;See. I knew the pandemic is not over yet. 
Stop saying it everyone! 
Just wear a mask! Don’t be a zero, be a HERO!
#MaskUp if you want to live. https://t.co/K2vg2BUFkQ",0.04545454545454545,0.5
@SketchyRewind COVID sucked so much,0.2,0.2
RT @michaelpsenger: It’s worth emphasizing that every individual who became a billionaire via the response to COVID did so through massive…,0.15,0.25
"RT @iluminatibot: The people who caused the lockdowns during the ""pandemic"" were the ones BENEFITING from the lockdowns.

Mom &amp; Pop shops w…",0.0,0.0
@EricTopol @mtosterholm Any discussion on long covid? Seems like the elephant in the room right now.,0.11785714285714285,0.46785714285714286
RT @goddeketal: @WHO @oatila @c_drosten @CPHO_Canada @j_g_allen @HarvardChanSPH @luckytran @guardian @profamirattaran @mmpadellan @realDona…,0.0,0.0
RT @laurieallee: Talked to old friend and former colleague who was part of early HIV/AIDS advocacy. Had this to say about current Covid nar…,0.05,0.225
"RT @PhilippineStar: #BreakingNews: World Health Organization announces that the ""COVID-19 global health emergency is over."" https://t.co/rG…",0.0,0.0
RT @RonnyJacksonTX: Rochelle Walensky was responsible for spreading some of the WORST misinformation about COVID &amp; the vaccine. She allowed…,-0.4,0.775
"@ICS_updates @NurseRosieCJ @EleanorDamm @ICUdocX @HeatherBaid @dr_cathy_lawson @BACCNUK @IPS_Infection @UKHealthClimate @SusHealthcare @credland_nicki Tomorrow you'll be telling us not to don that #N95 because it's one of the major global pollutants, 🤡

#Covid19
#CovidIsntOver",0.03125,0.25
"RT @stkirsch: Laura Jeffery, an embalmer in Ontario, Canada just told me that at one point after the COVID vax rollout she recalls 8 out of…",0.0,0.0
"After more than 3 years, &gt; 765M cases, &gt;7M deaths, and deep scars, WHO can now declare the  COVID-19 Health Energency over. We welcome this news with immense gratitude and resolve to learn from our mistakes, esp for the sake of the next generations.🙏💜🙂
https://t.co/YQop65CJZj",0.26,0.5599999999999999
"RT @VigilantFox: World Health Organization Declares End to COVID-19 Public Health Emergency

""Fifteen days to slow the spread"" clocked in a…",-0.15000000000000002,0.2333333333333333
"RT @PopBase: After 3 years, the World Health Organization officially declares that COVID-19 is no longer a global health emergency. https:/…",0.0,0.0
RT @dchomecoming: Remember when @WGAEast writers and Jimmy Kimmel mercilessly mocked tens of millions of Americans who were forcibly unempl…,-0.09999999999999998,1.0
RT @goddeketal: 🧵THREAD: Proof that masks worked during Covid. https://t.co/MY6YckRsOT,0.0,0.0
RT @NoahShachtman: EXCLUSIVE: Troubled pro-Trump social network is working on a new business plan... marketing sperm to the anti-vax crowd.…,-0.1101010101010101,0.5070707070707071
"RT @MarioNawfal: BREAKING: COVID-19 Vaccine Can Cause Blindness

A group of scientists recently conducted a study that investigated a poten…",0.0,0.25
"RT @ChildrensHD: Dr. Meryl Nass: ""I DO NOT Intend to Ever Be Injected With a Vaccine Again""

""Because after COVID, I have come to understan…",0.0,0.0
"RT @kylenabecker: If you thought Covid data fraud was a one-off, get a load of this 👇",0.0,0.0
"RT @Eagles_Angel: Loving the hashtag #Sunackered. 1061 councillors lost.  Was it: the lies, the sleaze, the corruption, Covid mess, Brexit,…",0.2125,0.5625
"@Tinu Do they think we sleep in an n 95… like we take it off at home. And I know people who work out in masks designed to restrict airflow. So is don’t see standard n95 cause more damage than Covid.. or smoking for crying out loud..,,",0.1,0.47500000000000003
"@TheNewDailyAu In other words, we've lost the battle against Covid-19.",-0.125,0.375
"RT @WHO: @DrTedros ""I emphasise that this is not a snap decision. It is a decision that has been considered carefully for some time, planne…",-0.1,1.0
RT @LisaAMcCorkell: Please take our @patientled survey on reinfections so we can better understand the impact of COVID reinfections on heal…,0.5,0.5
"Going to fire up a nice joint soon, Then a air conditioned sleeper back to Bangkok....

Just noticed a rat behind me grabbing a packet of food...

Haha.
Being a scientist by education,  cannabis helps a lot for covid.

I have the references available if needed.",0.16,0.48
RT @gigiesguerra: Covid-19 might have ended but the trauma and irreparable damage it caused to my mental health stays STRONG,0.16666666666666663,0.4666666666666667
"RT @MaryMarykf61: @MarshaBlackburn yeah Only 170 Americans are still dying Daily from Covid ,Way better then over 6,000 a day  BUT Once aga…",0.16666666666666666,0.5
"@DorianGorr Saw them at Wembley just before the pandemic. Great show but bad acoustics, couldn't distinguish even one word all show. They still got great energy and passion though!",0.3666666666666667,0.7222222222222222
RT @CTVMontreal: COVID-19 is still active in Quebec: Vinh  https://t.co/iszOHLv2nG,-0.13333333333333333,0.6
"RT @MinKittenPDNim: They've all got to be thinking it too...Enlistment, historically, has been the end of a lot of male idols peak populari…",0.0,0.05
"Disease experts warn White House of potential for omicron-like wave of illness

https://t.co/eUpnVJ3RPj",0.0,0.5
"RT @Reuters: COVID no longer constitutes a public health emergency, the WHO announced, in a major step towards the end of the pandemic that…",0.03125,0.2833333333333333
"@Cobeekat @MalesInDisguise I've been in the poker community a long time. Men, on average, are better at poker, they are less risk averse for one.  Men have been regularly entering men's tournaments since the pandemic, which is also when trans people started coming out of the woodwork.",0.026666666666666665,0.2887179487179487
"Club of Rome 1970s.... Announcing the pending 𝘾𝙡𝙞𝙢𝙖𝙩𝙚 𝘿𝙞𝙨𝙖𝙨𝙩𝙚𝙧 and 𝘽𝙧𝙚𝙖𝙠𝙙𝙤𝙬𝙣 𝙤𝙛 𝙎𝙤𝙘𝙞𝙚𝙩𝙮 for the Early Part of this Century...Of course it was all based on based on ""Computer Modelling"", Coincidentally, the same ""Computer"" that gave us ""Covid"". 👇 https://t.co/33W2dij9ye",0.05,0.2125
"@POTUS More BS and outright lies. More than 75% of these “Biden created jobs” existed before he took office and were temporarily shuttered due to COVID. When these jobs came back on line, this administration counts them as newly creat jobs?!?!?!",0.22826704545454546,0.3659090909090909
RT @WSJopinion: Growing evidence suggests that repeated vaccinations may make people more susceptible to XBB and could be fueling the virus…,0.5,0.5
RT @JimFergusonUK: Pfizer just lost in the UK Court case over misleading info about Covid vaccine safety. Great news. Well done to all thos…,0.8,0.75
"RT @MinKittenPDNim: They've all got to be thinking it too...Enlistment, historically, has been the end of a lot of male idols peak populari…",0.0,0.05
"RT @robinmonotti: As I said from early 2020, what killed people who contracted ""Covid19"" was bacterial pneumonia, easily treated with antib…",0.11111111111111112,0.37777777777777777
"RT @MakisMD: Children injured by COVID-19 mRNA vaccines:

Pennsylvania - 8 year old Harper Gewin had a stroke and brain hemorrhaging 7 days…",0.1,0.2
RT @WhiteHouse: President Biden’s one-time student debt relief plan would provide much needed breathing room to more than 40 million Americ…,0.35,0.35
"RT @PopBase: After 3 years, the World Health Organization officially declares that COVID-19 is no longer a global health emergency. https:/…",0.0,0.0
@catturd2 That’s the newest pandemic with no vax available and the media is the super spreader.,0.3666666666666667,0.5333333333333333
"RT @WSJ: The World Health Organization declared the Covid-19 emergency over. For Americans, the side effects linger—from how we spend our t…",0.0,0.0
"@MarshaBlackburn Except for the 1,100 that died this week in the US https://t.co/5Ob9LZoufC",0.0,0.0
@ElixirAudioProd @junglejuddy @RealFairbrass Just over covid there's a ton that to this day are related despite the overwhelming evidence that the information is false.,0.033333333333333305,0.6666666666666666
RT @DrEricDing: ⚠️Sobering—White House recently received a sobering warning of #COVID roaring back—experts estimating ~20% chance of a surg…,0.0,0.25
"RT @WHO: @DrTedros ""What this news means is that it is time for countries to transition from emergency mode to managing #COVID19 alongside…",0.0,0.0
RT @TinyWriterLaura: it’s just struck me that the coronation of a new king in 2023 during a cost of living crisis is also going to be a sup…,0.13636363636363635,0.45454545454545453
RT @aew1aew1: 5/5/23. Disease experts warn White House of potential for omicron-like wave of illness. Consensus was there’s a roughly 20 pe…,-0.03333333333333333,0.4666666666666666
"@CoraSherlock Deflection from core content
is
WORST betrayal of journalism.

A common attribute of all
ClaireByrneProgrammes + PatKennyProgrammes. 

Protecting + promoting false narratives.

Censorship is all that is left to protect
MSM strict narrative control.

Covid killed MSM credibility https://t.co/9ZmFKZk8cD",-0.38,0.42000000000000004
RT @OldSaltCityAce: @goddeketal @IrishTea1 Just like this tape of Fauci in late February 2020 on the effectiveness of masks in stopping COV…,-0.3,0.6
"RT @LauraMiers: *More than 1000 Americans are dying of Covid every week* 

And the CDC’s principal deputy director openly acknowledges Covi…",0.25,0.5
"RT @DrEliDavid: New Nature paper concludes that Covid vaccines significantly increase the risk of retinal vascular occlusion, the most comm…",0.3371212121212121,0.6098484848484849
"RT @PopBase: After 3 years, the World Health Organization officially declares that COVID-19 is no longer a global health emergency. https:/…",0.0,0.0
"RT @WHO: @DrTedros ""The worst thing any country could do now is to use this news as a reason to let down its guard, to dismantle the system…",-0.5777777777777778,0.6444444444444445
"RT @alyssaschwartz: 👇👇👇

I know people who’ve really been taken by surprise when they’ve tested positive lately. Covid isn’t gone—only the…",0.04242424242424242,0.44848484848484843
"RT @MarioNawfal: BREAKING: COVID-19 Vaccine Can Cause Blindness

A group of scientists recently conducted a study that investigated a poten…",0.0,0.25
RT @jeffreyatucker: The ruling class says Covid is over. They are also saying: Long Live Covid. Covid signaled the most massive and globall…,0.14659090909090908,0.6
"RT @PopBase: After 3 years, the World Health Organization officially declares that COVID-19 is no longer a global health emergency. https:/…",0.0,0.0
"RT @Jo_Bond: Follow @P_McCulloughMD he is cited in at least 685 peer reviewed papers. Has been editor of at least two medical journals, was…",-0.19999999999999998,0.26666666666666666
"RT @marcuschown: The only thing the Conservatives have DELIVERED, Mr Sunak, is poverty, misery, the destruction of our precious NHS, the hi…",0.25,1.0
RT @JimFergusonUK: Pfizer just lost in the UK Court case over misleading info about Covid vaccine safety. Great news. Well done to all thos…,0.8,0.75
RT @DrEricDing: ⚠️Sobering—White House recently received a sobering warning of #COVID roaring back—experts estimating ~20% chance of a surg…,0.0,0.25
RT @liz_churchill9: The Wickedest Witch of the West…CDC’s Rachelle Walensky…is RESIGNING. This wretched BITCH advised that children and pre…,0.0,0.0
"RT @108SAR: “Bulgaria has the lowest vaccination rate in Europe &amp; the lowest death rate in Europe”  

“Portugal has the highest vaccination…",0.0,0.0
"RT @DrEliDavid: New Nature paper concludes that Covid vaccines significantly increase the risk of retinal vascular occlusion, the most comm…",0.3371212121212121,0.6098484848484849
"@POTUS This is what happens when you close down the country for a pandemic, then open it back up.",-0.051851851851851864,0.262962962962963
RT @trishgreenhalgh: Pop your corks. Global emergency over. But it won’t bring back my mother or the millions like her who died of *hospita…,0.0,0.0
"@BaddCompani SMH 🤦‍♀️ 
A new variant is active now. Among the first symptoms is conjunctivitis. If you develop pink eye, get yourself tested to be sure it’s not Covid.",0.13060606060606061,0.5153535353535353
"@atrupar Yup. Under Trump, the federal deficit started to balloon right after his tax cut for corporations &amp; the wealthy.  It started well before the pandemic started. https://t.co/owwsrKUVu2",0.39285714285714285,0.7678571428571428
Finally found the bat responsible for the pandemic 😷. https://t.co/L93gXqxYDp,0.1,0.775
@POTUS You are taking credit for all of the people who went back to work after covid.,0.0,0.0
"RT @MCM54321: If you can see what is actually happening in the pandemic, and understand how dangerous the situation has become, please do n…",-0.3,0.5
"RT @LeadingReport: BREAKING: Peter Navarro claims Fauci and Pfizer lied to President Trump about the COVID vaccine, by not revealing the mR…",0.0,0.0
"RT @WHO: @DrTedros 🚨 BREAKING 🚨

""Yesterday, the Emergency Committee met for the 15th time and recommended to me that I declare an end to t…",0.0,0.0
"RT @Reuters: COVID no longer constitutes a public health emergency, the WHO announced, in a major step towards the end of the pandemic that…",0.03125,0.2833333333333333
"RT @PopBase: After 3 years, the World Health Organization officially declares that COVID-19 is no longer a global health emergency. https:/…",0.0,0.0
"RT @imjdsharp: @POTUS You're counting returning to your job you lost during the pandemic, getting a 2nd job to keep up with inflation, and…",0.0,0.0
RT @Crimson_Mayhem_: No Twitter. It doesn’t mean the pandemic is over. https://t.co/wgNIRUb0db,-0.3125,0.6875
RT @WhiteHouse: President Biden’s one-time student debt relief plan would provide much needed breathing room to more than 40 million Americ…,0.35,0.35
"@mindbodythought I’ve taken the tests, I’ve had Covid and that is with being extremely careful. I’m not a crowd person either. I’d rather be at home. I prefer gatherings with a few good friends. My circle is small because I like it that way. No longer have the patience to deal with crap.",-0.13000000000000003,0.5800000000000001
"RT @DrEliDavid: This is how they faked the pandemic. It was all a theater 🎭

https://t.co/oQ2bz8M8DY",0.0,0.0
"RT @kprather88: Placing RCTs above other types of research such as observational, lab &amp; modeling studies, has interfered with the COVID res…",-0.041666666666666664,0.325
"RT @shaandelhite: The rate card of 40% commission govt of BJP is going viral across the Karnataka.

- CM Post : ₹2,500 crores
- Minister :…",0.0,0.0
"RT @PopBase: After 3 years, the World Health Organization officially declares that COVID-19 is no longer a global health emergency. https:/…",0.0,0.0
Comparative Effectiveness of Tocilizumab vs Standard Care in Patients with severe COVID-19–related Pneumonia: A retrospective cohort study utilizing registry data as a synthetic control #covid https://t.co/iCBY9zDAL8,0.0,0.0
"RT @NYCHomoCon: Well gee I guess the COVID pandemic is officially over.  

What stopped it? Was it the social distancing? The mask mandates…",0.03333333333333333,0.06666666666666667
"RT @WHO: @DrTedros ""It is therefore with great hope that I declare #COVID19 over as a global health emergency.

However, that does not mean…",0.4,0.375
